're_on	0
store_things_in	1
connects	2
see	3
begins	4
prevents	5
've_almost_emptied_out	6
located_is_above	7
upwards_into	8
stretch_on	9
going_in	10
's_on	11
've_thrown_together_at	12
however_'ve_emptied	13
're	14
've_thrown_at	15
has	16
store	17
permeates	18
in	19
can_see	20
however_'ve_almost_emptied_place_in	21
continues_eastward_into	22
however_'ve_emptied_place_in	23
've_almost_emptied_place_in	24
've_emptied_place_in	25
connects_workshop_on	26
drifts_through	27
are_on	28
connects_workshop_to	29
do	30
however_'ve_emptied_out	31
drifting_through	32
taking	33
've_thrown_in	34
've_emptied_out	35
've_almost_emptied_place_out_in	36
take_off	37
remove	38
is_firmly_rooted_to	39
've_emptied	40
put_on	41
is_heart_of	42
quietly_hum	43
first_taking	44
blasting_upwards_into	45
have	46
felt	47
dominates	48
continues_into	49
open	50
opening	51
lies_to	52
're_attached_to	53
is_visible_to	54
however_'ve_almost_emptied	55
remove_card_from	56
leads_further_into	57
leads_into	58
pull	59
're_firmly_attached_to	60
've_thrown_together_in	61
however_'ve_emptied_place_out_in	62
however_'ve_almost_emptied_out	63
yo	64
however_'ve_almost_emptied_place_out_in	65
've_almost_emptied	66
can_see_here	67
seems_like	68
revealing	69
seem_regarding	70
is	71
pull_open	72
felt_here	73
hum	74
've_emptied_place_out_in	75
was	76
fills	77
is_on	78
is_rooted_to	79
