falling_to	0
falling_back_to	1
accompanies	2
bounces	3
sized_courtyard_with	4
launches_out_of	5
ball_in	6
by	7
accompanies_down	8
can_also_see_here	9
can_see	10
has	11
good_courtyard_with	12
was	13
knocks_bucket_over	14
is_in	15
begins_to	16
knocks	17
bounces_about	18
made_of	19
rustle_on	20
casts	21
put_tin_bucket_into	22
can_also_see	23
nestled_among	24
among	25
bounces_off	26
put	27
are_above	28
is_with	29
incrusted_with	30
is_near	31
looks_like	32
begins_back_to	33
balls_in	34
put_tennis_ball_into	35
rests_in	36
in	37
launching	38
rustle_about_on	39
is	40
good_sized_courtyard_with	41
casts_shadows_in	42
have	43
can_see_here	44
courtyard_with	45
