suddenly_is_in	0
was	1
are_lined_with	2
unlock	3
again_spot	4
blurring	5
fruit_of_is	6
comes	7
pushing	8
painted_on	9
repeat	10
opens	11
once_again_spot	12
jerk_out	13
voice	14
are_beyond	15
come_to	16
is	17
spot_object_on_top_of	18
reveal	19
can_enter	20
'm_so_tired_of	21
contain	22
tell	23
archeology_in	24
is_lost_in	25
intensifies_to	26
different_about	27
put_paper_on	28
in	29
put_back	30
falls	31
connected_to	32
spot	33
appears_on	34
lifts_up	35
can_also_see_here	36
are_still_moving_around_through	37
once_again_spot_object_on_top_of	38
visually_different_about	39
sits_up_on	40
has_just_gone_up_by	41
follows	42
repeat_syllables_with	43
is_emitted_on	44
has_carved	45
'm_tired_of	46
are_moving_around_at	47
seems_here	48
descend	49
painted_with	50
puts_back	51
are_still_moving_through	52
puts_down	53
put_vial_on	54
can_hear	55
are_moving_around_through	56
has_gone_up_by	57
connected_through	58
shake_awake	59
return_to	60
once_spot_object_on_top_of	61
can_go_north_from	62
are_standing_in_front_of	63
descending	64
cover	65
can_use_exit_through	66
stirs_in	67
are_moving_through	68
put	69
will_ever_see_again	70
can_see	71
pushing_aside	72
suffering_from	73
'm	74
says	75
can_hear_voice_from	76
looking_at	77
puts_down_again	78
picks_up	79
in_god_is	80
are_still_moving_at	81
can_enter_room_to	82
ai	83
again_spot_object_on_top_of	84
is_in	85
looking_for	86
can_see_here	87
can_only_go_from	88
comes_with	89
being	90
looks	91
are_moving_at	92
lying_on	93
can_use	94
can_use_stairs_through	95
rather_come_to	96
saw_before	97
recognise	98
just_descend	99
occupies	100
will_see_again	101
put_statue_on	102
explodes_below	103
open	104
leads_to	105
crudely_painted_with	106
will_ever_see	107
looks_around	108
is_emitted_from	109
plunge_through	110
is_covered_with	111
lying_still_on	112
shake	113
recognise_shape	114
use	115
crudely_painted_on	116
is_wedged_between	117
are	118
being_crowded_like	119
recognise_shape_as	120
appears_close_to	121
reverberating_with	122
falls_for	123
has	124
have	125
has_carved_monster_in	126
once_spot	127
spot_something_behind	128
made_of	129
explain	130
return	131
says_with	132
are_on	133
can_go_from	134
form	135
gets_up_from	136
sense	137
walking_behind	138
can_only_go_north_from	139
are_still_moving_around_at	140
set_in	141
provides	142
being_crowded_with	143
's_fixed_in	144
is_written_on	145
touch	146
can_also_see	147
will_see	148
put_iron_key_on	149
studied	150
is_covered	151
is_on	152
manage_after	153
seems	154
