do	0
go	1
are_lined_with	2
serving_you_at	3
see	4
in	5
murmur	6
stand_business_district_by	7
is_to	8
runs	9
saws	10
runs_with	11
walks_past	12
stand_by	13
were	14
cake_for	15
can_see	16
floor_to	17
stand	18
mayor_of	19
approaching	20
stand_in	21
make	22
could_return_to	23
are_approaching	24
carrying	25
can_see_here	26
hail	27
is_in	28
is	29
's_in	30
goes	31
can_see_office_door_to	32
go_up	33
can_go_to	34
were_supposed	35
are	36
have	37
bakes	38
are_approaching_center_near	39
of	40
're	41
special_about	42
at	43
asked	44
runs_by	45
stand_business_district_in	46
has	47
can_go_northwest_to	48
chicks_meet_at_time	49
