crossroads_in	0
filled_crossroads_in	1
're_at	2
are_greeted_by	3
rises_to	4
can_see	5
could_also_slide_down	6
has_passed_through	7
has	8
area_for	9
sitting_in	10
was	11
can_see_bank_from	12
is_in	13
overlooking	14
can_see_here	15
covered	16
lead_towards	17
seeing	18
can_just_see_bank_from	19
've_made	20
sits	21
could_slide_down	22
exit_to	23
is_blocked_after	24
is_with	25
also_continues	26
continues	27
is_here_in	28
is_up	29
are_climbing_up	30
sitting_squat_in	31
lead_north_towards	32
rises_towards	33
are_at	34
are	35
is_blocked_by	36
in	37
ringed_by	38
is	39
leads	40
leads_downwards_to	41
room_with	42
can_just_see	43
have	44
lies_to	45
's_here	46
lie_to	47
