roost_thickly_in	0
pursuing_me_through	1
lead_south_and_southwest_into	2
feel_without	3
wrapped_around	4
smile	5
want	6
lie_awake	7
runs_squarely_through	8
slipping_slip_into	9
poke	10
sleeping_like	11
dripping	12
pointed_straight_through	13
instead_contains	14
steps_from	15
gets	16
first_taking_key_to	17
must_see	18
winds_back	19
slipping_key_to	20
take_care_at	21
line_walls_from	22
shimmy_down_into	23
take_breath	24
extend_south_and_east_into	25
hangs_thickly_in	26
leans_forward	27
almost_directly_lies	28
beaten_through	29
runs_length	30
narrows_further	31
look_up_in	32
heads_out_over	33
are_carved_from	34
slipping	35
widen_in	36
bend	37
can_hear_in	38
key_to	39
begins	40
remove_tin_from	41
dip_flask_into	42
has_come_more_easily_to	43
even_had	44
lies_among	45
falls_flask_onto	46
could	47
attempts	48
weigh_down	49
chilling	50
activates	51
control	52
might_just_come_in	53
getting	54
lies_to	55
has_collapsed	56
finally_falls_back_onto	57
feet_next_to	58
is_about	59
am_of	60
climb_out_of	61
outlines_of	62
quickly_dissolving_away_into	63
gleam_with	64
watches	65
stretches_comically	66
shelved_between	67
offers	68
tuck_in	69
ends_at	70
drops_down_out_of	71
paying_attention_to	72
terminating_further_in	73
is_jagged_silhouette_against	74
leads_west	75
tosses_back	76
're	77
is_on	78
taking	79
only_bits_of	80
is_moving_inside	81
finally_slams	82
turn_toward	83
under	84
feel_again	85
first_getting	86
glances_at	87
incarcerated_in	88
does_catch	89
is_even_shadowy_than	90
only_stares_about	91
making	92
retreat_up	93
is_schematic_for	94
being_lifted_off	95
told_much_now	96
falls_back_flask_with	97
drains	98
meet_with	99
leave	100
dropping_to	101
nearly_jerk	102
lunging_toward	103
had_simply_trampled	104
slip_styrofoam_cup_into	105
is_draped_in	106
staggers_to	107
lies	108
unscrews	109
falls	110
can_escape_through	111
is_in_front_of	112
ends	113
slip_wedding_ring_into	114
open	115
slipping_newspaper_into	116
find_fence_at	117
cast_there	118
listening_to	119
fills_thing_with	120
testing	121
go_by	122
wrap_chain_at_time	123
is_placed_between	124
can_see_paper_mill_almost_directly_from	125
clockwise	126
upstairs_runs_from	127
dangle_into	128
strewn_with	129
piling_bones	130
put_tin_on	131
can_resist_without	132
