dominates	0
should_examine	1
perhaps_should_examine_first	2
gives	3
be_obtained_from	4
immersed_in	5
adds	6
find	7
maybe_should_go_out_through	8
tucked_away_in	9
invoke	10
're_leaving_without	11
can_also_see	12
spend	13
seemingly_cringing_from	14
perhaps_should_examine	15
puts	16
prevent	17
see	18
is_filled_with	19
open_into	20
snatch_back	21
maybe_should_go_out_to	22
lurks	23
becomes	24
be	25
can_also_see_here	26
should_examine_first	27
can_see	28
are_securely_fastened_to	29
has	30
should_go_out_through	31
duplicating_is	32
lead_upwards_to	33
think_of	34
is_working_on	35
snatch	36
is_currently_working_on	37
need	38
hums_with	39
gets	40
kicks	41
's_hardly_portable_without	42
are_in	43
are_kicked_without	44
stands_before	45
barely_snatch_back	46
bears	47
gets_smile_on	48
in	49
says	50
way_to	51
see_here	52
push	53
spilling_out_of	54
lurks_in	55
be_out_of	56
makes	57
drop_in	58
vanishes_in	59
really_need	60
is_entrance_to	61
sitting_behind	62
immediately_becomes	63
was	64
is_in	65
holds	66
is_labelled	67
is_lit_with	68
in_private_is	69
bank_on	70
pile_of_is	71
should_go_out_to	72
marked_in	73
glares_at	74
cringing_from	75
tucked_in	76
pulls_out	77
cringing_away_from	78
find_debt_by	79
is	80
taking	81
muttering_under	82
have	83
first_taking	84
can_see_here	85
lies_to	86
has_gone_up_by	87
copy_of	88
are_fastened_to	89
has_just_gone_up_by	90
seemingly_cringing_away_from	91
sitting_reference_librarian_behind	92
appears	93
hangs_on	94
sitting	95
returns	96
key_to	97
found	98
puts_away	99
continues	100
return_to	101
are	102
spend_rest_as	103
door_to	104
is_to	105
smoldering_pile_of_is	106
barely_snatch	107
lead	108
